DATE,HOME_ABBR,VISITOR_ABBR,PTS_home,PTS_away,MARGIN,HOME_TEAM_WINS,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,home_winning_percentage,visitor_winning_percentage
2021-12-06,MIN,ATL,110,121,-11,0,0.39799999999999996,0.789,0.425,22,50,0.444,0.8420000000000001,0.51,31,49,0.4583333333333333,0.52
2021-12-06,PHO,SAS,108,104,4,1,0.457,0.667,0.345,27,49,0.43,0.684,0.379,31,41,0.8333333333333334,0.36363636363636365
2021-12-06,GSW,ORL,126,95,31,1,0.494,0.69,0.5,28,43,0.434,0.818,0.289,18,38,0.8333333333333334,0.2
2021-12-06,POR,LAC,90,102,-12,0,0.44299999999999995,0.75,0.22699999999999998,16,45,0.446,0.643,0.306,18,37,0.44,0.52
2021-12-07,DAL,BRK,99,102,-3,0,0.4,0.818,0.196,21,39,0.506,0.769,0.308,28,50,0.4782608695652174,0.7083333333333334
2021-12-07,SAS,NYK,109,121,-12,0,0.446,0.75,0.387,30,43,0.473,0.895,0.474,22,52,0.34782608695652173,0.5
2021-12-07,LAL,BOS,117,102,15,1,0.516,0.765,0.29600000000000004,25,51,0.439,0.69,0.303,27,34,0.52,0.52
2021-12-08,CHO,PHI,106,110,-4,0,0.488,0.857,0.345,22,35,0.48,0.833,0.382,23,36,0.5185185185185185,0.56
2021-12-08,CLE,CHI,115,92,23,1,0.55,0.875,0.46399999999999997,28,42,0.41700000000000004,0.7140000000000001,0.26899999999999996,21,37,0.5384615384615384,0.6538461538461539
2021-12-08,DET,WAS,116,119,-3,0,0.46799999999999997,0.8290000000000001,0.542,22,37,0.47700000000000004,0.821,0.375,27,45,0.16666666666666666,0.5769230769230769
2021-12-08,IND,NYK,122,102,20,1,0.535,0.8,0.37,27,42,0.419,0.9129999999999999,0.3,17,36,0.4074074074074074,0.48
2021-12-08,MIA,MIL,113,104,9,1,0.519,0.917,0.46799999999999997,32,42,0.424,0.741,0.308,18,41,0.5769230769230769,0.6153846153846154
2021-12-08,TOR,OKC,109,110,-1,0,0.452,0.667,0.366,27,46,0.452,0.85,0.425,28,40,0.44,0.3333333333333333
2021-12-08,HOU,BRK,114,104,10,1,0.494,0.69,0.341,23,38,0.39299999999999996,0.8390000000000001,0.242,18,44,0.3333333333333333,0.68
2021-12-08,MEM,DAL,96,104,-8,0,0.4,0.6,0.29,23,40,0.48100000000000004,0.7829999999999999,0.364,24,47,0.56,0.5
2021-12-08,MIN,UTA,104,136,-32,0,0.4,0.647,0.36200000000000004,19,37,0.568,0.733,0.46299999999999997,26,48,0.44,0.7083333333333334
2021-12-08,NOP,DEN,114,120,-6,0,0.522,0.75,0.3670000000000001,32,46,0.511,0.778,0.281,28,33,0.25925925925925924,0.5
2021-12-08,GSW,POR,104,94,10,1,0.39799999999999996,0.774,0.304,22,47,0.413,0.7140000000000001,0.267,24,42,0.84,0.4230769230769231
2021-12-08,SAC,ORL,142,130,12,1,0.546,0.84,0.441,24,43,0.495,0.7829999999999999,0.47100000000000003,29,43,0.44,0.19230769230769232
2021-12-08,LAC,BOS,114,111,3,1,0.47100000000000003,0.909,0.43799999999999994,20,38,0.47700000000000004,0.905,0.313,26,47,0.5384615384615384,0.5
2021-12-09,PHI,UTA,96,118,-22,0,0.4320000000000001,0.9329999999999999,0.182,17,34,0.473,0.708,0.375,22,52,0.5384615384615384,0.72
2021-12-09,MEM,LAL,108,95,13,1,0.436,0.667,0.33299999999999996,28,47,0.462,0.647,0.4,26,45,0.5769230769230769,0.5
2021-12-09,SAS,DEN,123,111,12,1,0.523,0.727,0.429,32,54,0.447,0.9229999999999999,0.385,29,33,0.375,0.48
2021-12-10,CHO,SAC,124,123,1,1,0.552,0.7,0.4,29,39,0.475,0.765,0.341,22,48,0.5357142857142857,0.4230769230769231
2021-12-10,IND,DAL,106,93,13,1,0.47100000000000003,0.917,0.361,28,44,0.46399999999999997,0.917,0.138,18,37,0.42857142857142855,0.48
2021-12-10,ATL,BRK,105,113,-8,0,0.39399999999999996,0.833,0.324,21,49,0.495,0.938,0.261,26,41,0.5,0.6923076923076923
2021-12-10,TOR,NYK,90,87,3,1,0.345,0.7829999999999999,0.34299999999999997,21,48,0.358,0.833,0.265,18,55,0.46153846153846156,0.46153846153846156
2021-12-10,HOU,MIL,114,123,-9,0,0.47200000000000003,0.55,0.413,30,40,0.506,0.75,0.385,19,48,0.32,0.6296296296296297
2021-12-10,MIN,CLE,106,123,-17,0,0.391,0.821,0.282,24,40,0.541,0.818,0.39399999999999996,34,47,0.4230769230769231,0.5555555555555556
2021-12-10,NOP,DET,109,93,16,1,0.4320000000000001,0.875,0.35100000000000003,29,60,0.389,0.917,0.324,22,38,0.2857142857142857,0.16
2021-12-10,OKC,LAL,95,116,-21,0,0.396,0.643,0.22699999999999998,21,51,0.47100000000000003,0.75,0.452,23,47,0.32,0.5185185185185185
2021-12-10,PHO,BOS,111,90,21,1,0.44799999999999995,1.0,0.368,25,53,0.376,0.667,0.154,13,46,0.84,0.48148148148148145
2021-12-11,LAC,ORL,106,104,2,1,0.457,0.667,0.5,27,45,0.43799999999999994,0.917,0.364,21,45,0.5555555555555556,0.18518518518518517
2021-12-11,WAS,UTA,98,123,-25,0,0.461,0.5710000000000001,0.32,17,39,0.516,0.8240000000000001,0.33299999999999996,28,49,0.5555555555555556,0.7307692307692307
2021-12-11,CLE,SAC,117,103,14,1,0.466,0.821,0.387,27,47,0.441,0.636,0.25,19,48,0.5714285714285714,0.4074074074074074
2021-12-11,MEM,HOU,113,106,7,1,0.5,0.611,0.379,22,38,0.494,0.655,0.33299999999999996,25,40,0.5925925925925926,0.3076923076923077
2021-12-11,MIA,CHI,118,92,26,1,0.495,0.778,0.442,37,50,0.373,0.65,0.425,22,34,0.5925925925925926,0.6296296296296297
2021-12-11,PHI,GSW,102,93,9,1,0.461,0.885,0.33299999999999996,19,44,0.4,0.722,0.25,21,42,0.5555555555555556,0.8076923076923077
2021-12-11,SAS,DEN,112,127,-15,0,0.461,0.69,0.37,28,45,0.505,0.929,0.465,33,41,0.36,0.5
2021-12-12,NYK,MIL,97,112,-15,0,0.4270000000000001,0.769,0.34700000000000003,27,37,0.47700000000000004,0.8240000000000001,0.341,27,46,0.4444444444444444,0.6428571428571429
2021-12-12,DET,BRK,104,116,-12,0,0.424,0.667,0.37799999999999995,24,40,0.47100000000000003,0.92,0.39299999999999996,28,43,0.15384615384615385,0.7037037037037037
2021-12-12,OKC,DAL,84,103,-19,0,0.375,0.688,0.35100000000000003,19,39,0.42200000000000004,0.7829999999999999,0.273,25,54,0.3076923076923077,0.5
2021-12-12,SAS,NOP,112,97,15,1,0.495,0.75,0.28,31,55,0.426,0.6,0.276,24,42,0.38461538461538464,0.27586206896551724
2021-12-12,POR,MIN,111,116,-5,0,0.457,0.679,0.375,25,45,0.447,0.813,0.389,23,42,0.4074074074074074,0.4444444444444444
2021-12-12,LAL,ORL,106,94,12,1,0.488,0.647,0.46399999999999997,24,44,0.375,0.789,0.342,17,47,0.5357142857142857,0.17857142857142858
2021-12-13,CLE,MIA,105,94,11,1,0.444,0.9440000000000001,0.444,24,42,0.447,0.556,0.325,26,39,0.5862068965517241,0.5714285714285714
2021-12-13,IND,GSW,100,102,-2,0,0.402,0.742,0.233,16,42,0.5,0.7140000000000001,0.267,21,47,0.41379310344827586,0.8148148148148148
2021-12-13,TOR,SAC,124,101,23,1,0.541,0.7,0.355,28,46,0.40399999999999997,0.667,0.324,21,53,0.48148148148148145,0.39285714285714285
2021-12-13,ATL,HOU,126,132,-6,0,0.494,0.871,0.385,20,40,0.479,0.778,0.413,27,45,0.48148148148148145,0.3333333333333333
2021-12-13,BOS,MIL,117,103,14,1,0.5,0.846,0.426,31,40,0.444,0.8,0.306,22,45,0.5,0.6206896551724138
2021-12-13,MEM,PHI,126,91,35,1,0.528,0.7829999999999999,0.41200000000000003,29,50,0.446,0.684,0.182,22,38,0.6071428571428571,0.5357142857142857
2021-12-13,DAL,CHO,120,96,24,1,0.518,0.882,0.46299999999999997,28,50,0.395,0.625,0.35100000000000003,22,38,0.5185185185185185,0.5172413793103449
2021-12-13,DEN,WAS,113,107,6,1,0.46799999999999997,0.879,0.313,26,49,0.456,0.619,0.353,25,41,0.5185185185185185,0.5357142857142857
2021-12-13,LAC,PHO,111,95,16,1,0.551,0.696,0.429,24,45,0.375,0.8420000000000001,0.24100000000000002,22,41,0.5714285714285714,0.8076923076923077
2021-12-14,BRK,TOR,131,129,2,1,0.485,0.7390000000000001,0.359,28,60,0.457,0.789,0.34600000000000003,26,41,0.7142857142857143,0.4642857142857143
2021-12-14,NYK,GSW,96,105,-9,0,0.361,0.909,0.381,18,35,0.455,0.741,0.375,28,49,0.42857142857142855,0.8214285714285714
2021-12-14,POR,PHO,107,111,-4,0,0.41700000000000004,0.636,0.317,23,48,0.473,0.8,0.355,30,49,0.39285714285714285,0.8148148148148148
2021-12-15,CLE,HOU,124,89,35,1,0.563,0.667,0.45,26,44,0.385,0.6859999999999999,0.172,20,41,0.6,0.32142857142857145
2021-12-15,ORL,ATL,99,111,-12,0,0.389,0.905,0.28600000000000003,25,46,0.494,1.0,0.355,25,40,0.1724137931034483,0.5
2021-12-15,PHI,MIA,96,101,-5,0,0.44299999999999995,0.8240000000000001,0.324,26,35,0.449,0.765,0.409,25,44,0.5172413793103449,0.5862068965517241
2021-12-15,DAL,LAL,104,107,-3,0,0.39799999999999996,0.8240000000000001,0.273,22,51,0.433,0.778,0.385,24,46,0.5,0.5517241379310345
2021-12-15,MIL,IND,114,99,15,1,0.489,0.8,0.483,25,38,0.47,0.909,0.289,24,45,0.6333333333333333,0.4
2021-12-15,OKC,NOP,110,113,-3,0,0.419,1.0,0.371,22,42,0.488,0.667,0.39299999999999996,23,49,0.2962962962962963,0.3
2021-12-15,SAS,CHO,115,131,-16,0,0.433,1.0,0.324,27,38,0.593,0.688,0.529,34,48,0.37037037037037035,0.5333333333333333
2021-12-15,DEN,MIN,107,124,-17,0,0.452,0.7390000000000001,0.359,33,42,0.511,0.688,0.479,24,39,0.5,0.4642857142857143
2021-12-15,POR,MEM,103,113,-10,0,0.37799999999999995,0.929,0.395,18,38,0.47600000000000003,0.8,0.344,22,53,0.3793103448275862,0.6206896551724138
2021-12-15,SAC,WAS,119,105,14,1,0.5489999999999999,0.7240000000000001,0.308,25,39,0.47200000000000003,0.762,0.20800000000000002,20,39,0.41379310344827586,0.5172413793103449
2021-12-15,UTA,LAC,124,103,21,1,0.528,0.75,0.405,26,44,0.47100000000000003,0.65,0.33299999999999996,24,42,0.7407407407407407,0.5517241379310345
2021-12-16,IND,DET,122,113,9,1,0.495,0.893,0.21899999999999997,26,41,0.494,0.867,0.28,20,37,0.41935483870967744,0.14814814814814814
2021-12-16,BRK,PHI,114,105,9,1,0.494,0.938,0.478,21,48,0.43799999999999994,0.85,0.294,19,38,0.7241379310344828,0.5
2021-12-16,HOU,NYK,103,116,-13,0,0.5,0.8,0.344,29,29,0.47,0.84,0.47200000000000003,25,40,0.3103448275862069,0.4482758620689655
2021-12-16,PHO,WAS,118,98,20,1,0.532,0.9620000000000001,0.31,25,47,0.488,0.632,0.28600000000000003,22,32,0.8214285714285714,0.5
2021-12-17,ORL,MIA,105,115,-10,0,0.483,0.8,0.344,23,36,0.5,0.737,0.5429999999999999,25,46,0.16666666666666666,0.6
2021-12-17,ATL,DEN,115,133,-18,0,0.466,0.765,0.292,22,37,0.581,0.889,0.447,35,38,0.4827586206896552,0.5172413793103449
2021-12-17,BOS,GSW,107,111,-4,0,0.439,0.69,0.366,20,45,0.433,0.81,0.348,27,45,0.4827586206896552,0.8275862068965517
2021-12-17,NOP,MIL,116,112,4,1,0.47200000000000003,0.633,0.35100000000000003,34,57,0.433,0.8,0.298,16,44,0.3225806451612903,0.6129032258064516
2021-12-17,UTA,SAS,126,128,-2,0,0.495,0.8079999999999999,0.35100000000000003,26,50,0.5,0.722,0.366,27,43,0.7142857142857143,0.39285714285714285
2021-12-17,MIN,LAL,110,92,18,1,0.418,0.667,0.273,23,61,0.385,0.69,0.27899999999999997,26,36,0.4827586206896552,0.5333333333333333
2021-12-17,POR,CHO,125,116,9,1,0.518,0.889,0.447,27,41,0.478,0.833,0.35100000000000003,29,38,0.4,0.5161290322580645
2021-12-17,SAC,MEM,105,124,-19,0,0.409,0.769,0.371,21,45,0.46399999999999997,0.778,0.542,25,50,0.4,0.6333333333333333
2021-12-18,DET,HOU,107,116,-9,0,0.462,0.688,0.278,29,42,0.495,0.588,0.368,27,47,0.14285714285714285,0.3333333333333333
2021-12-18,BOS,NYK,114,107,7,1,0.47200000000000003,0.765,0.37799999999999995,23,45,0.43799999999999994,0.8,0.361,18,42,0.5,0.43333333333333335
2021-12-18,BRK,ORL,93,100,-7,0,0.382,0.75,0.196,24,51,0.415,0.9229999999999999,0.32299999999999995,20,50,0.7,0.1935483870967742
2021-12-18,TOR,GSW,119,100,19,1,0.5,0.652,0.368,26,41,0.46799999999999997,0.7140000000000001,0.306,26,47,0.4827586206896552,0.8
2021-12-18,OKC,LAC,104,103,1,1,0.467,0.6,0.387,23,55,0.446,0.684,0.41,26,39,0.32142857142857145,0.5333333333333333
2021-12-18,MIL,CLE,90,119,-29,0,0.39299999999999996,0.727,0.316,18,44,0.5,0.929,0.35600000000000004,36,46,0.59375,0.6129032258064516
2021-12-18,UTA,WAS,103,109,-6,0,0.4320000000000001,0.633,0.318,17,46,0.447,0.8,0.29,27,47,0.6896551724137931,0.5161290322580645
2021-12-19,DET,MIA,100,90,10,1,0.467,0.733,0.25,24,47,0.37799999999999995,0.636,0.302,23,39,0.1724137931034483,0.5806451612903226
2021-12-19,MEM,POR,100,105,-5,0,0.385,0.84,0.265,22,33,0.473,0.857,0.344,17,51,0.6129032258064516,0.41935483870967744
2021-12-19,SAC,SAS,121,114,7,1,0.505,0.833,0.56,23,40,0.495,0.9229999999999999,0.48,24,44,0.41935483870967744,0.3793103448275862
2021-12-19,CHI,LAL,115,110,5,1,0.43,0.8059999999999999,0.33299999999999996,20,43,0.512,0.636,0.353,25,46,0.6428571428571429,0.5161290322580645
2021-12-19,MIN,DAL,111,105,6,1,0.46799999999999997,0.774,0.441,26,37,0.439,0.955,0.293,27,41,0.5,0.4827586206896552
2021-12-19,PHO,CHO,137,106,31,1,0.568,0.6920000000000001,0.488,35,57,0.36,0.857,0.222,26,43,0.8275862068965517,0.5
2021-12-20,BOS,PHI,103,108,-5,0,0.46299999999999997,0.8,0.259,16,42,0.5,0.8390000000000001,0.4,20,34,0.4838709677419355,0.5161290322580645
2021-12-20,CHI,HOU,133,118,15,1,0.534,0.958,0.457,33,34,0.564,0.75,0.364,27,35,0.6551724137931034,0.3225806451612903
2021-12-20,MEM,OKC,99,102,-3,0,0.386,0.769,0.344,24,51,0.429,0.679,0.289,24,47,0.59375,0.3448275862068966
2021-12-20,UTA,CHO,112,102,10,1,0.354,0.757,0.302,21,68,0.386,1.0,0.349,27,51,0.7,0.48484848484848486
2021-12-20,GSW,SAC,113,98,15,1,0.523,0.667,0.405,28,42,0.446,0.688,0.406,23,37,0.8064516129032258,0.40625
2021-12-20,LAC,SAS,92,116,-24,0,0.391,0.75,0.281,18,43,0.439,0.667,0.324,37,66,0.5161290322580645,0.4
2021-12-21,MIA,IND,125,96,29,1,0.495,0.818,0.449,30,53,0.35600000000000004,0.821,0.355,22,42,0.59375,0.40625
2021-12-21,NYK,DET,105,91,14,1,0.444,0.737,0.33299999999999996,22,52,0.36200000000000004,0.789,0.242,22,48,0.45161290322580644,0.16666666666666666
2021-12-21,NOP,POR,111,97,14,1,0.525,0.833,0.364,27,44,0.449,0.737,0.382,18,31,0.34375,0.40625
2021-12-21,DAL,MIN,114,102,12,1,0.488,0.826,0.324,30,44,0.456,0.85,0.325,26,39,0.5,0.4838709677419355
2021-12-21,LAL,PHO,90,108,-18,0,0.391,0.652,0.2,14,47,0.441,0.9329999999999999,0.293,29,53,0.5,0.8333333333333334
2021-12-22,ATL,ORL,98,104,-6,0,0.4,0.759,0.387,21,49,0.447,0.7390000000000001,0.297,27,40,0.4666666666666667,0.21875
2021-12-22,BOS,CLE,111,101,10,1,0.467,0.778,0.3670000000000001,24,48,0.391,0.833,0.237,17,53,0.5,0.59375
2021-12-22,MIL,HOU,126,106,20,1,0.4370000000000001,0.905,0.37,25,48,0.419,0.677,0.289,23,52,0.6060606060606061,0.3125
2021-12-22,OKC,DEN,108,94,14,1,0.447,0.8420000000000001,0.235,22,60,0.39299999999999996,0.5770000000000001,0.295,21,39,0.36666666666666664,0.5
2021-12-22,SAC,LAC,89,105,-16,0,0.4,0.75,0.316,24,40,0.512,0.875,0.292,26,43,0.3939393939393939,0.53125
2021-12-23,IND,HOU,118,106,12,1,0.523,0.684,0.342,27,47,0.43799999999999994,0.8079999999999999,0.405,16,28,0.42424242424242425,0.30303030303030304
2021-12-23,ORL,NOP,104,110,-6,0,0.4320000000000001,0.905,0.281,19,44,0.43,0.885,0.433,21,46,0.21212121212121213,0.36363636363636365
2021-12-23,PHI,ATL,96,98,-2,0,0.413,0.9229999999999999,0.222,20,38,0.451,0.895,0.292,20,46,0.5,0.4838709677419355
2021-12-23,MIA,DET,115,112,3,1,0.489,0.895,0.375,23,43,0.45,0.88,0.45,23,43,0.6060606060606061,0.16129032258064516
2021-12-23,NYK,WAS,117,124,-7,0,0.452,0.87,0.31,17,44,0.56,0.75,0.4320000000000001,30,38,0.4375,0.53125
2021-12-23,DAL,MIL,95,102,-7,0,0.40700000000000003,0.765,0.267,25,43,0.451,0.818,0.278,26,47,0.4838709677419355,0.6176470588235294
2021-12-23,DEN,CHO,107,115,-8,0,0.41700000000000004,0.765,0.35,23,54,0.415,0.875,0.34,28,50,0.4838709677419355,0.5
2021-12-23,PHO,OKC,113,101,12,1,0.484,0.615,0.385,26,52,0.385,0.762,0.268,17,44,0.8387096774193549,0.3548387096774194
2021-12-23,UTA,MIN,128,116,12,1,0.5329999999999999,0.727,0.41,31,45,0.446,0.75,0.37799999999999995,29,44,0.7096774193548387,0.46875
2021-12-23,GSW,MEM,113,104,9,1,0.488,0.778,0.475,30,39,0.42200000000000004,0.833,0.308,18,42,0.8125,0.5757575757575758
2021-12-23,LAL,SAS,110,138,-28,0,0.46799999999999997,0.5670000000000001,0.185,21,48,0.484,0.848,0.462,33,50,0.48484848484848486,0.41935483870967744
2021-12-25,NYK,ATL,101,87,14,1,0.447,0.41700000000000004,0.4,28,50,0.379,0.5710000000000001,0.342,23,46,0.45454545454545453,0.46875
2021-12-25,MIL,BOS,117,113,4,1,0.473,0.7040000000000001,0.364,24,48,0.4270000000000001,0.833,0.37799999999999995,24,44,0.6285714285714286,0.48484848484848486
2021-12-25,PHO,GSW,107,116,-9,0,0.48200000000000004,1.0,0.3670000000000001,20,37,0.494,0.857,0.37799999999999995,28,42,0.8125,0.8181818181818182
2021-12-25,LAL,BRK,115,122,-7,0,0.41700000000000004,0.893,0.28600000000000003,29,47,0.483,0.815,0.43799999999999994,31,41,0.47058823529411764,0.7096774193548387
2021-12-25,UTA,DAL,120,116,4,1,0.444,0.757,0.33299999999999996,24,49,0.4270000000000001,0.857,0.33299999999999996,19,43,0.71875,0.46875
2021-12-26,MIA,ORL,93,83,10,1,0.40399999999999997,0.611,0.294,28,51,0.431,0.647,0.313,17,43,0.6176470588235294,0.20588235294117646
2021-12-26,CLE,TOR,144,99,45,1,0.528,0.833,0.423,39,52,0.41600000000000004,0.696,0.25,24,43,0.6060606060606061,0.4666666666666667
2021-12-26,SAC,MEM,102,127,-25,0,0.42,0.889,0.345,22,38,0.47,0.8,0.3,33,53,0.38235294117647056,0.5882352941176471
2021-12-26,WAS,PHI,96,117,-21,0,0.389,0.643,0.242,22,43,0.5,0.8640000000000001,0.387,25,50,0.5151515151515151,0.5151515151515151
2021-12-26,OKC,NOP,117,112,5,1,0.47700000000000004,0.71,0.361,24,47,0.415,0.857,0.244,26,49,0.375,0.35294117647058826
2021-12-26,SAS,DET,144,109,35,1,0.56,0.784,0.48100000000000004,39,52,0.38799999999999996,0.735,0.25,16,42,0.4375,0.15625
2021-12-26,CHI,IND,113,105,8,1,0.5660000000000001,0.727,0.478,17,40,0.436,0.7140000000000001,0.267,23,45,0.6666666666666666,0.4117647058823529
2021-12-26,LAC,DEN,100,103,-3,0,0.465,0.667,0.308,26,46,0.41100000000000003,0.909,0.366,29,48,0.5151515151515151,0.5
2021-12-27,CHO,HOU,123,99,24,1,0.534,0.7859999999999999,0.439,33,39,0.414,0.667,0.326,20,44,0.5142857142857142,0.29411764705882354
2021-12-27,ATL,CHI,118,130,-12,0,0.449,0.885,0.441,22,45,0.5429999999999999,0.7140000000000001,0.486,29,44,0.45454545454545453,0.6774193548387096
2021-12-27,MIN,BOS,108,103,5,1,0.444,0.737,0.41200000000000003,30,53,0.371,0.75,0.34,23,53,0.48484848484848486,0.47058823529411764
2021-12-27,SAS,UTA,104,110,-6,0,0.45,0.444,0.33299999999999996,26,44,0.45299999999999996,0.767,0.29,19,55,0.42424242424242425,0.7272727272727273
2021-12-27,PHO,MEM,113,114,-1,0,0.456,0.87,0.355,25,35,0.511,0.765,0.379,22,50,0.7878787878787878,0.6
2021-12-27,POR,DAL,117,132,-15,0,0.4270000000000001,0.833,0.3,19,33,0.5710000000000001,0.727,0.364,38,41,0.3939393939393939,0.48484848484848486
2021-12-27,LAC,BRK,108,124,-16,0,0.381,0.741,0.37799999999999995,25,45,0.568,0.688,0.382,31,47,0.5,0.71875
2021-12-28,ORL,MIL,110,127,-17,0,0.45799999999999996,0.846,0.308,24,37,0.5529999999999999,0.727,0.45899999999999996,31,40,0.2,0.6388888888888888
2021-12-28,MIA,WAS,119,112,7,1,0.446,0.9129999999999999,0.47100000000000003,26,42,0.494,0.7859999999999999,0.405,27,47,0.6285714285714286,0.5
2021-12-28,TOR,PHI,109,114,-5,0,0.4370000000000001,0.818,0.366,24,43,0.442,0.8420000000000001,0.467,23,42,0.45161290322580644,0.5294117647058824
2021-12-28,HOU,LAL,123,132,-9,0,0.53,0.76,0.457,24,30,0.522,0.759,0.41200000000000003,27,48,0.2857142857142857,0.4857142857142857
2021-12-28,MIN,NYK,88,96,-8,0,0.4,0.65,0.184,22,45,0.41100000000000003,0.375,0.4,20,54,0.47058823529411764,0.47058823529411764
2021-12-28,NOP,CLE,108,104,4,1,0.45,0.769,0.444,24,44,0.42,0.8420000000000001,0.341,27,42,0.37142857142857144,0.5882352941176471
2021-12-28,GSW,DEN,86,89,-3,0,0.41700000000000004,0.516,0.313,20,43,0.41,0.65,0.242,24,44,0.7941176470588235,0.5151515151515151
2021-12-28,SAC,OKC,117,111,6,1,0.42100000000000004,0.741,0.436,25,57,0.389,0.833,0.33299999999999996,16,45,0.4,0.36363636363636365
2021-12-29,DET,NYK,85,94,-9,0,0.37,0.765,0.34299999999999997,19,43,0.38299999999999995,0.889,0.258,19,48,0.15151515151515152,0.4857142857142857
2021-12-29,IND,CHO,108,116,-8,0,0.419,0.655,0.37799999999999995,25,45,0.518,0.594,0.34600000000000003,27,48,0.4,0.5277777777777778
2021-12-29,BOS,LAC,82,91,-9,0,0.34700000000000003,0.727,0.095,19,50,0.40700000000000003,0.8240000000000001,0.39299999999999996,17,49,0.45714285714285713,0.5142857142857142
2021-12-29,CHI,ATL,131,117,14,1,0.619,0.773,0.455,38,41,0.478,0.6920000000000001,0.423,26,37,0.6875,0.4411764705882353
2021-12-29,MEM,LAL,104,99,5,1,0.41200000000000003,0.828,0.33299999999999996,18,43,0.45299999999999996,0.75,0.366,24,39,0.6111111111111112,0.4722222222222222
2021-12-29,PHO,OKC,115,97,18,1,0.461,0.75,0.353,22,56,0.396,0.875,0.2,19,45,0.7941176470588235,0.35294117647058826
2021-12-29,POR,UTA,105,120,-15,0,0.42,0.708,0.35,23,45,0.529,0.625,0.276,22,46,0.38235294117647056,0.7352941176470589
2021-12-29,SAC,DAL,95,94,1,1,0.48,0.867,0.385,21,38,0.469,0.6920000000000001,0.375,23,36,0.4166666666666667,0.47058823529411764
2021-12-30,BRK,PHI,102,110,-8,0,0.457,0.778,0.259,21,52,0.42,0.65,0.406,22,43,0.696969696969697,0.5428571428571428
2021-12-30,ORL,MIL,118,136,-18,0,0.483,0.778,0.361,26,33,0.495,0.917,0.39399999999999996,24,50,0.19444444444444445,0.6486486486486487
2021-12-30,WAS,CLE,110,93,17,1,0.5,0.647,0.31,27,47,0.42200000000000004,0.652,0.28600000000000003,20,44,0.5142857142857142,0.5714285714285714
2021-12-31,BOS,PHO,123,108,15,1,0.542,0.885,0.37,28,51,0.41,0.938,0.314,20,37,0.4722222222222222,0.7714285714285715
2021-12-31,IND,CHI,106,108,-2,0,0.418,0.759,0.258,23,55,0.40700000000000003,0.867,0.444,22,42,0.3888888888888889,0.696969696969697
2021-12-31,SAC,DAL,96,112,-16,0,0.418,0.833,0.345,25,33,0.519,0.8640000000000001,0.409,30,47,0.40540540540540543,0.4857142857142857
2021-12-31,HOU,MIA,110,120,-10,0,0.441,0.8240000000000001,0.33299999999999996,21,46,0.465,0.8390000000000001,0.424,21,43,0.2777777777777778,0.6388888888888888
2021-12-31,CLE,ATL,118,121,-3,0,0.5710000000000001,0.583,0.32,27,46,0.44299999999999995,0.905,0.42100000000000004,23,44,0.5555555555555556,0.45714285714285713
2021-12-31,TOR,LAC,116,108,8,1,0.41700000000000004,0.758,0.314,19,54,0.48700000000000004,0.895,0.441,27,37,0.46875,0.5
2021-12-31,MEM,SAS,118,105,13,1,0.48,0.625,0.385,28,58,0.433,0.625,0.34299999999999997,24,47,0.6216216216216216,0.4117647058823529
2021-12-31,OKC,NYK,95,80,15,1,0.414,0.7140000000000001,0.419,21,49,0.37,0.545,0.195,12,48,0.37142857142857144,0.4722222222222222
2021-12-31,UTA,MIN,120,108,12,1,0.474,0.8540000000000001,0.379,18,49,0.43,0.636,0.341,23,41,0.7428571428571429,0.45714285714285713
2021-12-31,LAL,POR,139,106,33,1,0.5529999999999999,0.867,0.46299999999999997,27,47,0.353,0.815,0.28600000000000003,19,54,0.4864864864864865,0.37142857142857144
2022-01-01,MIL,NOP,136,113,23,1,0.5329999999999999,0.833,0.479,27,48,0.41100000000000003,0.633,0.314,28,50,0.6578947368421053,0.3611111111111111
2022-01-01,DET,SAS,117,116,1,1,0.406,0.7879999999999999,0.257,18,63,0.41200000000000003,0.7140000000000001,0.3,30,48,0.17647058823529413,0.4
2022-01-01,WAS,CHI,119,120,-1,0,0.529,0.8079999999999999,0.222,26,43,0.488,0.84,0.5,17,44,0.5,0.7058823529411765
2022-01-01,BRK,LAC,116,120,-4,0,0.433,0.84,0.33299999999999996,26,57,0.488,0.71,0.389,23,40,0.6764705882352942,0.5135135135135135
2022-01-01,HOU,DEN,111,124,-13,0,0.435,0.875,0.381,20,36,0.535,0.815,0.313,33,46,0.2702702702702703,0.5294117647058824
2022-01-01,UTA,GSW,116,123,-7,0,0.435,0.7859999999999999,0.318,19,45,0.535,0.667,0.531,39,40,0.7222222222222222,0.8
2022-01-02,TOR,NYK,120,105,15,1,0.47700000000000004,0.833,0.382,21,44,0.449,0.821,0.33299999999999996,22,30,0.48484848484848486,0.4594594594594595
2022-01-02,BOS,ORL,116,111,5,1,0.45299999999999996,0.893,0.361,25,46,0.42100000000000004,0.815,0.33299999999999996,17,45,0.4864864864864865,0.1891891891891892
2022-01-02,CLE,IND,108,104,4,1,0.466,0.7140000000000001,0.231,26,48,0.446,0.7859999999999999,0.413,24,39,0.5675675675675675,0.3783783783783784
